"price","size_sqft","lot_sqft","bedrooms","bathrooms","year_built","year_renovated","renovated","condition","location_quality","dist_center_km","crime_rate","school_rating","has_pool","garage_cars","waterfront"
4919300,882,2675,1,2.5,1979,NA,"No","Poor","Low",33.44,84.3,6,"No",0,"No"
6551000,1841,4012,4,3.5,1998,2024,"Yes","Good","Medium",8.77,39,6,"No",0,"No"
34380600,3404,7781,6,4,1983,NA,"No","Good","Medium",14.74,61.6,7,"Yes",4,"No"
24869200,2202,2000,5,3.5,2001,NA,"No","Good","Medium",10.58,46.1,6,"Yes",3,"No"
68488300,2875,8605,5,5,1996,NA,"No","Good","Premium",3.74,30.4,10,"Yes",3,"No"
3467300,1546,4113,2,2,1943,NA,"No","Poor","Low",19.47,89.5,5,"No",0,"No"
3533700,621,2000,1,2.5,1945,NA,"No","Poor","Low",16.23,47.8,6,"No",1,"No"
9312700,1648,2023,4,3,1983,NA,"No","Fair","High",9.48,41.8,8,"Yes",2,"No"
34739800,1163,4130,1,1.5,1993,2015,"Yes","Good","Low",36.59,78.8,3,"Yes",4,"No"
3933000,2287,6406,3,3,1967,NA,"No","Poor","Medium",14.22,50.8,7,"No",2,"No"
31048000,2394,5912,4,4,1995,2003,"Yes","Excellent","Medium",18.76,49.3,8,"No",1,"No"
4731300,2037,6698,3,2,1987,NA,"No","Fair","Medium",16.93,55.8,9,"No",2,"No"
37874600,2898,9877,3,2,2022,NA,"No","Good","High",11.31,28.6,7,"Yes",3,"No"
11568700,1050,2000,1,1.5,1990,2007,"Yes","Excellent","Low",28.06,82.8,8,"No",1,"No"
2806400,659,2061,1,1,1931,NA,"No","Fair","Low",20.68,71,6,"No",0,"No"
15090900,2489,9394,5,4.5,2020,NA,"No","Fair","High",10.62,34.4,6,"No",1,"No"
60622800,3064,7159,4,2.5,2001,2024,"Yes","Excellent","Premium",1.08,19.2,9,"No",2,"No"
7240400,1705,2055,2,2,1998,2022,"Yes","Good","Medium",21.48,48.7,7,"No",1,"No"
52710500,1100,3397,3,2.5,1984,2006,"Yes","Excellent","Low",18.32,73.6,5,"No",1,"No"
18560900,4170,12174,5,4,2022,NA,"No","Good","Premium",3.7,23,9,"No",3,"No"
76896700,2860,7836,5,3.5,1995,2008,"Yes","Good","High",8.99,43.9,7,"Yes",3,"No"
31334700,1555,3895,3,3.5,1996,NA,"No","Fair","Low",24.47,72.1,6,"Yes",2,"No"
11662800,1481,4594,4,3,1997,NA,"No","Good","Low",39.04,78.6,5,"No",0,"No"
5374800,2249,3477,3,2.5,2008,2024,"Yes","Excellent","Medium",9.95,37.7,4,"No",0,"No"
5992000,678,2000,2,2,1966,NA,"No","Poor","Low",39.48,86.4,6,"No",2,"No"
2403100,2082,4401,3,4,1963,NA,"No","Poor","Medium",19.79,68.8,5,"No",1,"No"
4631100,1217,4208,3,2.5,1934,NA,"No","Fair","Low",16.31,88.8,4,"No",1,"No"
5114100,2153,4778,4,3.5,1983,NA,"No","Good","Medium",19.67,33.6,5,"No",1,"No"
8894200,1430,4009,3,1.5,1952,NA,"No","Fair","Low",36.44,66.2,6,"No",1,"No"
13574000,1128,3504,3,2,1999,2013,"Yes","Good","Low",21.99,88,3,"No",1,"No"
3545900,2583,6546,4,3.5,1977,NA,"No","Poor","Medium",14.96,94.8,6,"No",3,"No"
3664500,2124,7022,4,2,2015,2024,"Yes","Good","Medium",14.16,63.3,6,"No",0,"No"
1496700,1658,4728,4,2,1972,NA,"No","Poor","Medium",20.37,58.4,4,"No",0,"No"
8289900,1342,3271,2,2.5,1989,NA,"No","Fair","Low",37.63,67,7,"No",2,"No"
18637700,1482,2000,2,2.5,1999,2020,"Yes","Good","Low",27.12,92.8,5,"No",1,"No"
77039200,2834,8166,4,3.5,2015,2023,"Yes","Good","High",4.38,31.5,10,"No",2,"No"
2026500,1382,3217,2,1.5,1976,NA,"No","Fair","Medium",21.37,49,7,"No",1,"No"
460024300,4666,7553,5,3.5,2009,2018,"Yes","Excellent","Premium",1.78,8.8,9,"Yes",3,"No"
4417500,1447,2542,3,2.5,2012,2024,"Yes","Good","Medium",19.68,42.6,7,"No",2,"No"
6120600,1571,3279,2,2,1948,NA,"No","Fair","Low",29.42,69.7,5,"No",2,"No"
13342500,2139,4225,4,4.5,1980,NA,"No","Fair","Medium",20.32,39.5,7,"No",2,"No"
16393500,1089,4293,2,2,1983,NA,"No","Fair","Low",29.19,59.4,5,"Yes",3,"No"
2092100,1529,2038,3,3,1969,NA,"No","Poor","Medium",11.94,62.5,7,"No",0,"No"
2035600,713,2000,2,2.5,1962,NA,"No","Fair","Medium",20.65,60.9,6,"No",1,"No"
629345400,4118,10137,5,4.5,2020,2024,"Yes","Excellent","Premium",2.92,28.3,10,"Yes",4,"No"
3076100,1289,2816,2,1,1959,NA,"No","Poor","Low",26.49,69.9,4,"No",1,"No"
5343300,1444,3025,2,1,2003,2015,"Yes","Good","High",5.53,25.6,7,"No",1,"No"
5786400,1658,3747,3,2.5,1959,NA,"No","Poor","Low",21.64,100,8,"No",1,"No"
72378000,3312,5460,5,2.5,2018,NA,"No","Fair","High",8.41,31.2,8,"Yes",3,"No"
2374500,1847,3791,4,2,1991,NA,"No","Fair","Medium",11.14,60.4,8,"No",0,"No"
29981600,1223,2202,4,4,1973,1980,"Yes","Good","Medium",21.54,42.4,7,"Yes",3,"No"
12118600,1822,5926,2,2,1971,NA,"No","Fair","Medium",16.43,50.8,6,"Yes",3,"No"
11161200,2347,8293,3,2,2014,NA,"No","Good","Medium",21.45,52.6,8,"Yes",2,"No"
2931000,614,2000,1,2,1980,NA,"No","Fair","Medium",16.91,74.3,7,"No",2,"No"
4472300,1239,3041,2,2.5,1934,NA,"No","Poor","Low",21.14,66.9,5,"No",1,"No"
46050100,1842,4118,3,2,2004,NA,"No","Fair","Premium",4.78,24.5,10,"Yes",2,"Yes"
10448300,2102,4732,5,4,1989,NA,"No","Fair","Medium",18.34,54.7,4,"Yes",3,"No"
16327500,2542,5482,3,2.5,1986,NA,"No","Good","High",5.71,35.8,9,"Yes",3,"No"
4083800,969,3116,3,1.5,1986,NA,"No","Fair","Medium",10.61,69.3,9,"Yes",3,"No"
4026400,1847,4327,3,2.5,1930,NA,"No","Fair","Low",18.17,61.4,3,"No",0,"No"
21984300,2547,4262,3,2,2012,2024,"Yes","Excellent","High",5.42,19,9,"No",2,"No"
27091700,1754,2369,3,3,2022,2024,"Yes","Good","High",8.63,36,9,"No",0,"No"
8718500,1980,4396,3,2.5,1994,NA,"No","Fair","Medium",13.13,41.7,9,"No",2,"No"
3976000,1396,3394,3,1.5,1970,NA,"No","Poor","Medium",13.63,51.7,8,"Yes",3,"No"
3082900,1679,5604,2,2.5,1976,NA,"No","Fair","Medium",21.86,41.4,7,"No",2,"No"
36954400,2296,8657,5,3,1995,2011,"Yes","Excellent","High",8.72,44.3,8,"No",0,"No"
23427000,2097,6802,3,2,1993,2014,"Yes","Excellent","Medium",10.29,46.1,7,"Yes",4,"No"
2431800,1910,5303,2,1.5,1976,NA,"No","Poor","Medium",10.37,40.1,8,"No",2,"No"
24548400,3104,5861,5,4.5,1988,NA,"No","Good","High",9.4,20.5,7,"Yes",3,"No"
22780500,2812,7264,5,3.5,1994,NA,"No","Fair","High",5.4,32.6,8,"Yes",3,"No"
20341800,1701,4554,3,2.5,1977,1989,"Yes","Excellent","Medium",10.65,31.9,7,"Yes",3,"No"
2666600,957,3095,2,3.5,1989,NA,"No","Fair","Medium",23.26,51.6,6,"No",0,"No"
9815300,2198,4923,5,3,1974,NA,"No","Fair","Medium",17.87,63.1,6,"Yes",3,"No"
6262200,1426,5306,4,3,1996,NA,"No","Good","Low",26.36,91.7,2,"No",2,"No"
383174600,3613,14839,5,5.5,1997,2024,"Yes","Good","High",10.68,31.8,8,"Yes",3,"No"
55985800,1885,5906,4,3,2022,NA,"No","Good","High",7.61,32.8,7,"Yes",3,"No"
3796600,1057,2637,2,2,1932,NA,"No","Fair","Low",23.04,79.9,5,"No",0,"No"
7325200,1188,4170,3,2,1974,1996,"Yes","Excellent","Medium",11.92,34.9,7,"No",1,"No"
24110100,1177,2447,2,2,1999,2006,"Yes","Excellent","Low",30.75,95.4,5,"No",1,"No"
7423700,1250,3446,3,2.5,2005,NA,"No","Fair","High",10.52,19.9,9,"No",1,"No"
1167300,1518,3459,2,1.5,1971,NA,"No","Poor","Medium",8.14,48.5,4,"No",2,"No"
4635100,600,2000,3,1.5,1940,NA,"No","Fair","Low",16.56,75.8,5,"No",2,"No"
4025500,1422,4386,2,3,1961,NA,"No","Fair","Medium",23.97,56.3,9,"No",0,"No"
16179200,1099,2632,3,3,1985,NA,"No","Good","Low",27.49,67.7,4,"No",2,"No"
266863700,4481,15040,5,5,1995,NA,"No","Good","Premium",5.04,12.6,10,"Yes",3,"No"
2571500,1646,2620,4,3,1972,NA,"No","Poor","Medium",15.73,51,5,"No",0,"No"
19006000,2268,6953,5,3.5,1988,1999,"Yes","Excellent","Medium",11.36,45.2,6,"No",2,"No"
54365900,2314,6347,5,4,1986,NA,"No","Good","High",10.61,61,8,"Yes",3,"No"
252492500,2560,7486,3,3,2013,2024,"Yes","Good","Premium",4.22,22.5,8,"Yes",3,"No"
126607900,3614,12740,5,4,2022,2024,"Yes","Good","Premium",3.4,23.6,10,"Yes",3,"No"
4787300,1386,2693,3,3,1961,NA,"No","Fair","Low",19.97,71.1,5,"No",0,"No"
31773800,3146,6090,5,4,1993,2003,"Yes","Excellent","High",4,42.8,6,"Yes",2,"No"
6106800,1406,2000,4,2.5,2009,2023,"Yes","Excellent","Medium",9.26,45.4,6,"No",0,"No"
216583200,4697,13621,6,4.5,1996,2022,"Yes","Excellent","Premium",4.79,17.3,8,"Yes",3,"No"
5413100,2152,6835,4,2,1993,2023,"Yes","Excellent","Medium",9.76,48.4,5,"No",1,"No"
3823300,1335,4704,3,3.5,1945,NA,"No","Poor","Low",18.42,84.3,6,"No",1,"No"
23593700,3187,5984,4,3,1984,2011,"Yes","Good","High",6.32,32.5,9,"Yes",2,"No"
5796400,933,3046,1,2,1943,NA,"No","Fair","Low",36.32,75.6,5,"No",2,"No"
4902000,1602,3971,2,3,1968,NA,"No","Fair","Low",16.72,60.6,3,"No",1,"No"
48177800,3382,6950,6,4,2022,2024,"Yes","Excellent","High",8.53,16.8,9,"Yes",3,"No"
38882300,2462,8395,5,5,1984,NA,"No","Good","High",10.59,28,7,"Yes",3,"No"
15305300,1853,6244,4,3,2014,2024,"Yes","Good","Medium",19.96,53.9,8,"No",1,"No"
4969900,621,2000,3,3,1962,NA,"No","Fair","Low",16.12,56.6,4,"No",1,"No"
61697200,3113,9552,5,3,2007,2018,"Yes","Excellent","High",8.83,23.9,6,"No",3,"No"
7238200,2367,6121,5,3,2009,NA,"No","Fair","High",11.7,27.4,6,"No",1,"No"
32090200,3393,8124,6,4.5,2002,2019,"Yes","Good","High",8.17,49.7,9,"Yes",2,"No"
6416900,1847,3559,4,3,1972,NA,"No","Poor","Medium",17.66,41.8,6,"Yes",2,"No"
11706900,2097,6501,5,4,1979,NA,"No","Fair","Medium",23.21,65.7,5,"Yes",3,"No"
30923300,2278,6497,5,4.5,1989,NA,"No","Fair","High",9.78,27.8,9,"Yes",2,"No"
2951100,1713,3559,4,3,1974,NA,"No","Fair","Medium",8.39,55.4,5,"No",0,"No"
27048200,1325,5014,3,2.5,1984,NA,"No","Good","Low",37.65,67.7,5,"Yes",3,"No"
33611900,2742,2594,5,3.5,2022,NA,"No","Good","High",10.02,35.2,9,"No",2,"No"
3089000,689,2242,1,2.5,1933,NA,"No","Poor","Low",36.29,65.4,4,"No",1,"No"
12676600,1259,3268,4,4,1986,NA,"No","Good","Medium",17.59,62,6,"Yes",3,"No"
14568200,2469,6423,5,4,2009,2024,"Yes","Excellent","Medium",8.39,50.8,6,"No",0,"No"
10156100,1888,4415,4,2.5,1993,NA,"No","Fair","Medium",10.22,30.5,9,"Yes",3,"No"
3838600,1699,4012,4,2.5,1969,NA,"No","Fair","Medium",24.86,51.3,7,"No",1,"No"
7186700,1257,3868,4,2.5,1984,NA,"No","Fair","Low",29.2,81.1,6,"No",2,"No"
1797100,1290,3206,2,2.5,1963,NA,"No","Fair","Medium",15.19,53.7,5,"No",2,"No"
8975800,1418,4670,3,2.5,2016,NA,"No","Good","High",3.47,36.3,8,"No",2,"No"
6882000,2834,4656,3,3.5,1991,NA,"No","Fair","Medium",22.83,60,7,"No",2,"No"
8121000,2700,5530,4,1.5,1996,NA,"No","Fair","High",9.17,30.9,8,"No",2,"No"
3983700,904,3000,2,1,1971,NA,"No","Fair","Low",21.93,59.1,4,"No",0,"No"
22345600,2658,4623,3,2,2003,2024,"Yes","Good","High",11.97,32.8,7,"Yes",2,"No"
14123100,1356,2061,4,3.5,2014,NA,"No","Good","Medium",9.09,38.5,7,"Yes",2,"No"
1633700,903,2000,2,1,1967,NA,"No","Poor","Medium",22.44,29.1,5,"No",2,"No"
38349400,1988,7669,4,3,1986,1995,"Yes","Excellent","High",6.49,22.9,10,"No",2,"No"
8173600,2251,3999,3,3,1997,NA,"No","Good","High",3.32,28.4,7,"No",1,"No"
127438600,3286,7565,6,4.5,2015,NA,"No","Good","Premium",3,12.3,10,"Yes",2,"No"
3113500,1860,4409,3,1.5,1984,NA,"No","Fair","Medium",9.53,39.5,8,"No",2,"No"
2534200,1181,3007,2,1.5,1957,NA,"No","Poor","Low",15.68,94.1,5,"No",2,"No"
9189600,2407,4380,3,4,1986,NA,"No","Fair","Medium",11.76,47.8,6,"Yes",3,"No"
146411500,4260,12270,5,3.5,2014,2024,"Yes","Excellent","Premium",5.26,1.3,9,"Yes",2,"No"
7533500,2120,6307,5,3,1990,NA,"No","Fair","Medium",9.39,39.1,7,"No",1,"No"
365615300,3126,9555,5,4,2018,2024,"Yes","Good","High",9.58,25.6,9,"Yes",3,"No"
6727200,2827,4108,4,3,1960,NA,"No","Fair","Medium",15.48,60.9,6,"Yes",3,"No"
16968300,2380,7920,5,3,1973,1978,"Yes","Excellent","Medium",21.82,55.7,6,"No",1,"No"
22350800,3170,6824,4,2.5,2011,2024,"Yes","Good","High",6.61,37.5,8,"Yes",2,"No"
3954900,966,2000,3,3,1955,NA,"No","Poor","Low",31.74,61,2,"No",2,"No"
23556500,1682,3307,3,2.5,1992,2016,"Yes","Excellent","Low",19.72,70.6,6,"No",1,"No"
19309000,2348,6749,4,4,2001,NA,"No","Fair","High",4.35,26.9,8,"Yes",2,"No"
13115800,1487,2494,2,1.5,1995,NA,"No","Good","High",11.63,25.2,8,"Yes",3,"No"
2400500,1734,5943,3,2.5,1979,NA,"No","Poor","Medium",17.39,44,4,"No",1,"No"
136956500,3485,9485,4,1.5,2007,2022,"Yes","Good","Premium",3.17,14.8,10,"Yes",4,"No"
15000300,2863,6775,5,3.5,2019,2024,"Yes","Good","High",3.46,18.8,9,"No",2,"No"
5123400,1786,3389,2,1.5,1958,NA,"No","Poor","Low",25.02,56.7,5,"No",2,"No"
8370400,1901,4340,3,2.5,1997,NA,"No","Fair","Medium",17.14,64,8,"Yes",3,"No"
6954500,1874,5433,4,3,1990,NA,"No","Good","Medium",20.86,44.7,8,"No",1,"No"
13636500,1434,2397,4,2.5,1984,2008,"Yes","Good","High",10.17,35.3,8,"No",2,"No"
8190500,1901,2783,2,3,1950,NA,"No","Fair","Low",19.67,76,5,"No",2,"No"
5223300,1670,3116,3,3,2013,NA,"No","Good","Medium",8.27,47.9,5,"No",2,"No"
13179800,1668,3381,2,2.5,1992,1999,"Yes","Excellent","Medium",21.1,40.1,7,"No",2,"No"
10148100,1420,2729,4,2.5,2007,2024,"Yes","Good","Medium",20.99,54.9,6,"No",2,"No"
12274700,2733,8376,4,3.5,1983,NA,"No","Fair","High",8.31,29.7,9,"Yes",3,"No"
14185000,1597,5106,3,2.5,1986,NA,"No","Good","Low",20.65,78.7,8,"No",0,"No"
34398300,1147,2365,2,2.5,1994,2000,"Yes","Good","Low",32.28,75.4,4,"No",2,"No"
9256300,1633,6478,2,2,1997,NA,"No","Good","Low",37,91.2,5,"No",1,"No"
10891000,2185,5958,3,2,1995,NA,"No","Fair","High",3.98,25.5,7,"Yes",3,"No"
2554800,2170,4386,3,2.5,1973,NA,"No","Fair","Medium",9.13,51.3,8,"No",0,"No"
10453500,2184,6656,3,3.5,2013,NA,"No","Fair","Medium",10.01,57.2,6,"No",2,"No"
5700900,2467,7303,3,2.5,1968,NA,"No","Fair","Medium",24.53,60.2,7,"No",0,"No"
11844800,1532,4448,3,3,1976,NA,"No","Poor","Low",32.67,99,7,"No",1,"No"
14885600,1685,5662,3,3,1984,2012,"Yes","Excellent","High",9.28,21,6,"No",2,"No"
8845500,1848,3917,3,2.5,2012,2024,"Yes","Excellent","High",4.9,23.9,7,"No",1,"No"
39018000,2481,8590,4,3.5,2001,2015,"Yes","Good","Medium",21.35,51.2,8,"Yes",3,"No"
9085500,2491,7275,5,3.5,1960,NA,"No","Fair","Medium",9.64,48.6,9,"Yes",4,"No"
138338200,3281,9268,4,3.5,1997,2013,"Yes","Excellent","Premium",1.4,33.2,9,"Yes",2,"No"
61451600,4515,13711,4,3,2015,NA,"No","Good","Premium",4.27,17.6,9,"Yes",2,"No"
19928500,1523,2000,4,2.5,1968,NA,"No","Fair","Low",31.52,62.4,6,"No",2,"No"
3480500,1281,2000,4,3.5,1965,NA,"No","Poor","Medium",19.96,36.1,8,"No",0,"No"
3550900,2009,3988,3,3,1981,NA,"No","Fair","Medium",13.04,49.8,5,"No",0,"No"
4243200,945,2854,1,1,2011,2023,"Yes","Excellent","Medium",23.26,61.6,7,"No",1,"No"
5123200,2442,6995,4,4,2009,NA,"No","Fair","Medium",8.03,67,7,"No",0,"No"
9103000,796,2000,3,3.5,1933,NA,"No","Fair","Low",18.28,92.2,4,"No",1,"No"
6203200,2171,5594,3,3.5,2009,2024,"Yes","Good","Medium",10.02,41.9,6,"Yes",2,"No"
4627900,942,2901,3,2,1992,NA,"No","Fair","Low",38.8,97.2,4,"No",0,"No"
4487500,2115,5657,3,3,1981,NA,"No","Fair","Medium",10.23,54.5,7,"No",1,"No"
5411600,1395,4234,2,2,2010,2024,"Yes","Good","Medium",8.35,62.1,8,"No",1,"No"
18418700,2653,3306,4,3,2016,NA,"No","Good","High",8.98,18,8,"No",3,"No"
20893200,2668,8709,4,2.5,2011,2019,"Yes","Excellent","Medium",8.03,51.2,6,"Yes",3,"No"
12496800,2291,7898,4,3.5,1994,2005,"Yes","Excellent","Medium",14.89,59.2,7,"No",0,"No"
33021600,1748,4578,4,2.5,1935,NA,"No","Fair","Low",38.3,45.6,5,"Yes",2,"No"
7252500,1034,2342,3,2.5,1966,NA,"No","Poor","Low",25.27,80.2,5,"No",0,"No"
1419300,2013,7500,4,1.5,1969,NA,"No","Poor","Medium",11.33,59.9,7,"No",1,"No"
19284000,2789,8978,4,3,2003,NA,"No","Good","High",3.97,22.5,9,"Yes",2,"No"
10754100,1206,2120,3,4,1977,NA,"No","Fair","Low",38.6,62.8,6,"No",2,"No"
18790900,1042,2415,2,3,1981,NA,"No","Good","High",5.1,20.9,7,"Yes",3,"No"
16985600,1268,2635,2,2.5,1959,1988,"Yes","Good","Low",33.06,88.2,8,"No",2,"No"
6433600,830,3043,3,2.5,2014,2024,"Yes","Excellent","Medium",21.81,57.3,5,"No",0,"No"
26377300,2797,9064,5,3.5,1984,NA,"No","Good","High",10.81,15.6,7,"No",1,"No"
3638500,1446,4433,2,2.5,1975,NA,"No","Fair","Medium",23.8,62.5,9,"No",1,"No"
116700500,4222,7125,4,2,2004,NA,"No","Good","Premium",3.3,12.3,9,"Yes",4,"No"
4480900,1294,3469,3,2.5,1970,NA,"No","Poor","Low",19.84,100,4,"No",2,"No"
4375000,886,2220,2,1.5,1993,NA,"No","Fair","Low",26.45,73.3,7,"No",0,"No"
37014300,2910,7799,5,4,2017,NA,"No","Good","High",7.07,31.1,7,"Yes",3,"No"
20402900,1704,5102,4,3.5,1973,1978,"Yes","Excellent","Medium",22.45,76.2,8,"No",2,"No"
10817100,1360,3670,2,3,1942,NA,"No","Fair","Low",31.02,84.8,9,"No",1,"No"
11587100,1429,2403,2,3,1951,NA,"No","Fair","Low",28.63,65,5,"No",0,"No"
1997100,867,2496,1,1,1944,NA,"No","Poor","Low",25.72,90,4,"No",0,"No"
9786200,1454,3309,3,3,2000,NA,"No","Fair","Medium",22.18,33,7,"No",2,"No"
6807100,2609,3688,4,2.5,1975,NA,"No","Poor","Medium",23.45,42.5,6,"Yes",2,"No"
39632100,3827,7502,5,4.5,2020,2024,"Yes","Good","Premium",1.11,5.8,9,"Yes",4,"No"
153737400,2563,8523,5,5,2014,NA,"No","Fair","High",6.89,29.2,8,"No",2,"Yes"
7999400,1893,4691,4,3,1931,NA,"No","Fair","Low",32.44,63.4,5,"No",2,"No"
69542300,3284,7896,5,4,2006,2024,"Yes","Excellent","High",5.9,40.4,8,"Yes",4,"No"
3206400,1575,2769,3,3.5,1961,NA,"No","Poor","Medium",22.35,47.3,8,"No",1,"No"
13829400,2018,6039,4,2.5,1989,2005,"Yes","Excellent","High",8.74,20.5,8,"No",2,"No"
120685400,3108,7993,6,5,2009,2024,"Yes","Good","High",4.1,26.7,6,"Yes",2,"No"
16811500,1694,2236,2,3,1988,NA,"No","Fair","Low",16.02,65.3,4,"Yes",3,"No"
7390800,714,2130,2,2.5,1973,1990,"Yes","Good","Medium",8.57,64.1,9,"No",2,"No"
2267200,1844,5307,4,3,1980,NA,"No","Fair","Medium",15,40.5,7,"No",0,"No"
10241000,1711,2000,4,4,1945,1973,"Yes","Good","Low",17.71,97.6,7,"No",1,"No"
45988900,3090,10773,5,4,2022,2024,"Yes","Good","High",10.43,35.4,7,"Yes",2,"No"
40881900,2648,9787,4,3.5,1998,NA,"No","Fair","Premium",4.9,11.8,9,"Yes",2,"No"
27775100,2085,3906,3,3.5,2010,2024,"Yes","Excellent","High",11.47,15.3,8,"No",0,"No"
11032700,1954,2637,4,3,2004,2022,"Yes","Excellent","Medium",14.25,34.8,7,"No",1,"No"
5145400,1110,3458,2,1.5,1996,NA,"No","Fair","Low",27.29,59.9,4,"No",0,"No"
2493700,2063,7487,4,2.5,1965,NA,"No","Poor","Medium",12.25,36,7,"No",1,"No"
13239100,1616,4269,2,3.5,2000,2005,"Yes","Good","Medium",11.04,70.5,7,"No",0,"No"
4427000,2040,3331,5,3,1975,NA,"No","Fair","Medium",23.28,42.2,8,"No",1,"No"
40184700,3294,8781,4,3.5,2005,NA,"No","Good","High",12,31.6,8,"Yes",3,"No"
5909300,2204,4977,4,4,1980,NA,"No","Fair","Medium",8.91,44.2,6,"No",2,"No"
6303800,2157,7936,5,4,1986,NA,"No","Fair","High",9.93,53.3,7,"No",1,"No"
20903100,2741,3161,3,3,1989,NA,"No","Fair","High",10.95,41.9,8,"Yes",3,"No"
57818700,2532,2996,5,2.5,2016,NA,"No","Fair","Premium",4.16,18.9,9,"Yes",3,"No"
78234600,5412,14701,6,4.5,2002,2015,"Yes","Good","Premium",2.04,2.4,8,"Yes",2,"No"
16561000,1573,3344,2,3,1993,NA,"No","Good","High",8.59,34.8,8,"Yes",2,"No"
17487500,2903,6990,4,3.5,2016,2024,"Yes","Good","High",10.13,35.2,9,"Yes",2,"No"
10447100,1498,3391,4,2,2000,2024,"Yes","Good","Medium",13.52,38,7,"No",0,"No"
2891200,600,2551,1,1.5,1940,NA,"No","Fair","Low",33.98,90,2,"No",1,"No"
10254600,1712,4935,4,3,1949,NA,"No","Poor","Low",32.73,92.1,5,"No",1,"No"
2871000,2233,3923,4,2.5,1990,NA,"No","Fair","Medium",15.97,74.8,4,"No",0,"No"
6619100,1131,2374,2,2,1952,NA,"No","Fair","Low",30,65.7,6,"No",2,"No"
11170600,1723,6348,2,1.5,2000,2009,"Yes","Excellent","Medium",15.47,52.6,6,"No",2,"No"
5531800,1880,5107,2,2,2013,2024,"Yes","Excellent","Medium",14.83,46.9,5,"No",2,"No"
8978100,1652,4468,4,4.5,1969,NA,"No","Poor","Medium",17.28,33.5,7,"Yes",3,"No"
11022600,1852,4901,2,1,1989,2000,"Yes","Good","High",7.63,34.7,8,"No",2,"No"
134766100,3650,9506,5,3,2023,2024,"Yes","Excellent","Premium",3.81,31.3,8,"Yes",4,"No"
43766900,3352,5841,4,1.5,1986,1993,"Yes","Excellent","High",7.51,32.5,9,"Yes",4,"No"
26195600,2748,3623,5,3.5,2001,NA,"No","Good","High",11.47,30.7,9,"No",1,"No"
7308900,1075,3096,1,1.5,1993,NA,"No","Good","Low",39.43,78.2,4,"No",2,"No"
5654600,1940,4198,3,2.5,1988,NA,"No","Fair","Medium",22.89,55,9,"No",2,"No"
118174900,2389,7296,4,4,2023,2024,"Yes","Excellent","High",9.52,7.7,7,"No",2,"No"
10377900,2691,7543,3,3,1989,NA,"No","Good","Medium",13.74,28.9,8,"Yes",2,"No"
31987500,1414,3346,4,4,1958,NA,"No","Poor","Low",26.32,79.5,4,"Yes",3,"No"
5720400,1138,3446,1,1.5,1978,NA,"No","Fair","Low",35.09,100,6,"No",1,"No"
39563200,2469,8867,3,3.5,1998,2013,"Yes","Excellent","High",9.08,38.6,8,"No",2,"No"
8104600,1610,3805,4,3,1981,NA,"No","Good","Medium",22.85,51,8,"No",2,"No"
44258800,2440,7950,5,4.5,2014,2024,"Yes","Good","High",10.87,13.8,8,"No",0,"No"
11282900,1621,3544,2,2,2011,2024,"Yes","Excellent","Premium",2.41,7.7,8,"No",0,"No"
19224900,3987,6711,4,3,2011,NA,"No","Good","Premium",1.25,21.3,8,"Yes",3,"No"
11545200,1866,4177,3,3,1938,NA,"No","Poor","Low",18.89,86.8,3,"Yes",2,"No"
13747000,1594,3422,4,3,1994,NA,"No","Fair","Medium",12.2,67.9,6,"Yes",3,"No"
4245400,1529,3980,2,2.5,1964,NA,"No","Fair","Medium",19.24,28,6,"No",2,"No"
3731400,1306,4133,2,2.5,1964,NA,"No","Poor","Low",21.61,69.4,3,"No",1,"No"
12461100,1390,2935,4,3,1951,NA,"No","Poor","Low",21.64,61.8,7,"No",2,"No"
14815400,2223,4584,3,1.5,1994,NA,"No","Fair","High",11.14,28.5,9,"Yes",4,"No"
1484400,817,2000,3,2.5,1974,NA,"No","Poor","Medium",14.79,37.9,7,"No",0,"No"
6728100,1014,3333,1,2,2000,NA,"No","Fair","Low",23.32,88.5,3,"No",1,"No"
1102900,1127,3524,1,1,1962,NA,"No","Fair","Medium",22.58,62,6,"No",1,"No"
16052300,2528,6242,3,2.5,2012,NA,"No","Fair","High",5.4,40.1,9,"No",2,"No"
30068600,3631,8213,5,4,1995,NA,"No","Fair","Premium",4.74,25.8,10,"Yes",3,"No"
28076300,2564,8514,4,3.5,2021,2024,"Yes","Good","High",8.97,21.6,9,"No",1,"No"
1538900,1503,3865,3,3,1965,NA,"No","Poor","Medium",12.3,43,7,"No",0,"No"
53241600,3521,7923,5,4,2015,2024,"Yes","Good","Premium",3.55,8.9,10,"Yes",4,"No"
2850000,2144,2817,3,3.5,1964,NA,"No","Fair","Medium",21.59,82.9,5,"No",1,"No"
83315200,3251,6863,6,5.5,1984,NA,"No","Fair","High",5.31,20.3,8,"Yes",2,"No"
15562400,2250,6666,3,4,2009,NA,"No","Fair","High",6.7,34.3,7,"Yes",3,"No"
1966000,1526,2872,2,2.5,1993,NA,"No","Fair","Medium",11.39,49.9,6,"No",0,"No"
3626400,1216,3805,3,3.5,1934,NA,"No","Poor","Low",15.22,100,5,"No",0,"No"
59709000,3656,7550,6,4.5,2010,2024,"Yes","Excellent","Premium",1.57,11.7,8,"Yes",2,"No"
6494800,2082,3014,4,3,2014,2024,"Yes","Good","High",7.11,36.2,9,"No",1,"No"
